account-id,action,bytes,dstaddr,dstport,interface-id,log-status,packets,parser,region,protocol,serverHost,severity,srcaddr,srcport,start
630972250024,ACCEPT,7128,172.31.17.202,46952,eni-0fa16b066250eede1,OK,22,AWS,us-west-2,6,AWS,3,176.32.119.56,443,1679289718
630972250024,ACCEPT,5601,176.32.119.56,443,eni-0fa16b066250eede1,OK,22,AWS,us-west-2,6,AWS,3,172.31.17.202,46952,1679289718
630972250024,ACCEPT,6800,172.31.17.202,51858,eni-0fa16b066250eede1,OK,17,AWS,us-west-2,6,AWS,3,176.32.118.53,443,1679289745
630972250024,ACCEPT,3152,176.32.118.53,443,eni-0fa16b066250eede1,OK,14,AWS,us-west-2,6,AWS,3,172.31.17.202,51858,1679289745
630972250024,REJECT,30,172.31.17.202,5632,eni-0fa16b066250eede1,OK,1,AWS,us-west-2,17,AWS,3,198.235.24.131,52158,1679289745
630972250024,ACCEPT,6871,172.31.17.202,34498,eni-0fa16b066250eede1,OK,18,AWS,us-west-2,6,AWS,3,3.101.114.84,443,1679289745
630972250024,ACCEPT,4319,3.101.114.84,443,eni-0fa16b066250eede1,OK,16,AWS,us-west-2,6,AWS,3,172.31.17.202,34498,1679289745
630972250024,ACCEPT,6564,172.31.17.202,51462,eni-0fa16b066250eede1,OK,17,AWS,us-west-2,6,AWS,3,176.32.119.56,443,1679289745
630972250024,ACCEPT,5290,176.32.119.56,443,eni-0fa16b066250eede1,OK,15,AWS,us-west-2,6,AWS,3,172.31.17.202,51462,1679289745
630972250024,ACCEPT,7128,172.31.17.202,38846,eni-0fa16b066250eede1,OK,22,AWS,us-west-2,6,AWS,3,176.32.119.56,443,1679289745
630972250024,ACCEPT,5601,176.32.119.56,443,eni-0fa16b066250eede1,OK,22,AWS,us-west-2,6,AWS,3,172.31.17.202,38846,1679289745
630972250024,ACCEPT,3268,172.31.17.202,36076,eni-0fa16b066250eede1,OK,16,AWS,us-west-2,6,AWS,3,23.22.97.67,443,1679289745
630972250024,ACCEPT,18475,23.22.97.67,443,eni-0fa16b066250eede1,OK,30,AWS,us-west-2,6,AWS,3,172.31.17.202,36076,1679289745
630972250024,REJECT,40,172.31.17.202,17512,eni-0fa16b066250eede1,OK,1,AWS,us-west-2,6,AWS,3,89.248.165.197,44357,1679289745
630972250024,REJECT,44,172.31.17.202,1896,eni-0fa16b066250eede1,OK,1,AWS,us-west-2,6,AWS,3,209.141.59.223,48898,1679289745
630972250024,ACCEPT,191,172.31.17.202,51852,eni-0fa16b066250eede1,OK,4,AWS,us-west-2,6,AWS,3,176.32.118.53,443,1679289745
630972250024,ACCEPT,231,176.32.118.53,443,eni-0fa16b066250eede1,OK,5,AWS,us-west-2,6,AWS,3,172.31.17.202,51852,1679289745
630972250024,ACCEPT,3900,172.31.17.202,53114,eni-0fa16b066250eede1,OK,30,AWS,us-west-2,6,AWS,3,34.196.1.223,443,1679289745
630972250024,ACCEPT,24083,34.196.1.223,443,eni-0fa16b066250eede1,OK,44,AWS,us-west-2,6,AWS,3,172.31.17.202,53114,1679289745
630972250024,REJECT,40,172.31.17.202,12496,eni-0fa16b066250eede1,OK,1,AWS,us-west-2,6,AWS,3,89.248.163.74,43314,1679289745
630972250024,ACCEPT,8275,172.31.17.202,39088,eni-0fa16b066250eede1,OK,27,AWS,us-west-2,6,AWS,3,3.101.114.84,443,1679289745
630972250024,ACCEPT,14044,3.101.114.84,443,eni-0fa16b066250eede1,OK,29,AWS,us-west-2,6,AWS,3,172.31.17.202,39088,1679289745
630972250024,REJECT,40,172.31.13.57,8005,eni-0819faf335befcbec,OK,1,AWS,us-west-2,6,AWS,3,192.241.195.49,46462,1679289689
630972250024,ACCEPT,838,172.31.13.57,53592,eni-0819faf335befcbec,OK,6,AWS,us-west-2,6,AWS,3,3.210.32.29,443,1679289689
630972250024,ACCEPT,5329,3.210.32.29,443,eni-0819faf335befcbec,OK,8,AWS,us-west-2,6,AWS,3,172.31.13.57,53592,1679289689
630972250024,ACCEPT,7359,172.31.13.57,51576,eni-0819faf335befcbec,OK,16,AWS,us-west-2,6,AWS,3,3.210.32.29,443,1679289689
630972250024,ACCEPT,7356,3.210.32.29,443,eni-0819faf335befcbec,OK,19,AWS,us-west-2,6,AWS,3,172.31.13.57,51576,1679289689
630972250024,REJECT,40,172.31.13.57,4364,eni-0819faf335befcbec,OK,1,AWS,us-west-2,6,AWS,3,91.240.118.77,51802,1679289689
630972250024,REJECT,44,172.31.13.57,12380,eni-0819faf335befcbec,OK,1,AWS,us-west-2,6,AWS,3,162.142.125.176,61694,1679289689
630972250024,ACCEPT,76,172.31.13.57,44395,eni-0819faf335befcbec,OK,1,AWS,us-west-2,17,AWS,3,38.229.62.9,123,1679289689
630972250024,ACCEPT,76,38.229.62.9,123,eni-0819faf335befcbec,OK,1,AWS,us-west-2,17,AWS,3,172.31.13.57,44395,1679289689
630972250024,ACCEPT,5745,172.31.13.57,51588,eni-0819faf335befcbec,OK,9,AWS,us-west-2,6,AWS,3,3.210.32.29,443,1679289689
630972250024,ACCEPT,1171,3.210.32.29,443,eni-0819faf335befcbec,OK,10,AWS,us-west-2,6,AWS,3,172.31.13.57,51588,1679289689
630972250024,REJECT,40,172.31.13.57,8504,eni-0819faf335befcbec,OK,1,AWS,us-west-2,6,AWS,3,193.57.40.49,51466,1679289689
630972250024,ACCEPT,574,172.31.17.202,51462,eni-0fa16b066250eede1,OK,5,AWS,us-west-2,6,AWS,3,176.32.119.56,443,1679289779
630972250024,ACCEPT,311,176.32.119.56,443,eni-0fa16b066250eede1,OK,7,AWS,us-west-2,6,AWS,3,172.31.17.202,51462,1679289779
630972250024,ACCEPT,6871,172.31.17.202,57686,eni-0fa16b066250eede1,OK,18,AWS,us-west-2,6,AWS,3,3.101.114.84,443,1679289779
630972250024,ACCEPT,3654,3.101.114.84,443,eni-0fa16b066250eede1,OK,14,AWS,us-west-2,6,AWS,3,172.31.17.202,57686,1679289779
630972250024,ACCEPT,6684,172.31.17.202,51370,eni-0fa16b066250eede1,OK,15,AWS,us-west-2,6,AWS,3,3.101.114.110,443,1679289779
630972250024,ACCEPT,4842,3.101.114.110,443,eni-0fa16b066250eede1,OK,13,AWS,us-west-2,6,AWS,3,172.31.17.202,51370,1679289779
630972250024,ACCEPT,7298,172.31.17.202,45384,eni-0fa16b066250eede1,OK,20,AWS,us-west-2,6,AWS,3,3.101.114.86,443,1679289779
630972250024,ACCEPT,8105,3.101.114.86,443,eni-0fa16b066250eede1,OK,20,AWS,us-west-2,6,AWS,3,172.31.17.202,45384,1679289779
630972250024,ACCEPT,160,172.31.17.202,52448,eni-0fa16b066250eede1,OK,4,AWS,us-west-2,6,AWS,3,176.32.116.92,443,1679289779
630972250024,ACCEPT,160,176.32.116.92,443,eni-0fa16b066250eede1,OK,4,AWS,us-west-2,6,AWS,3,172.31.17.202,52448,1679289779
630972250024,REJECT,40,172.31.17.202,63343,eni-0fa16b066250eede1,OK,1,AWS,us-west-2,6,AWS,3,89.248.165.189,45605,1679289779
630972250024,ACCEPT,7128,172.31.17.202,46432,eni-0fa16b066250eede1,OK,22,AWS,us-west-2,6,AWS,3,176.32.119.56,443,1679289779
630972250024,ACCEPT,5601,176.32.119.56,443,eni-0fa16b066250eede1,OK,22,AWS,us-west-2,6,AWS,3,172.31.17.202,46432,1679289779
630972250024,ACCEPT,7010,172.31.17.202,58966,eni-0fa16b066250eede1,OK,23,AWS,us-west-2,6,AWS,3,176.32.119.179,443,1679289779
630972250024,ACCEPT,23764,176.32.119.179,443,eni-0fa16b066250eede1,OK,31,AWS,us-west-2,6,AWS,3,172.31.17.202,58966,1679289779
630972250024,ACCEPT,191,172.31.17.202,51858,eni-0fa16b066250eede1,OK,4,AWS,us-west-2,6,AWS,3,176.32.118.53,443,1679289779
630972250024,ACCEPT,191,176.32.118.53,443,eni-0fa16b066250eede1,OK,4,AWS,us-west-2,6,AWS,3,172.31.17.202,51858,1679289779
630972250024,ACCEPT,6871,172.31.17.202,36278,eni-0fa16b066250eede1,OK,18,AWS,us-west-2,6,AWS,3,3.101.114.84,443,1679289806
630972250024,ACCEPT,4204,3.101.114.84,443,eni-0fa16b066250eede1,OK,17,AWS,us-west-2,6,AWS,3,172.31.17.202,36278,1679289806
630972250024,ACCEPT,6594,172.31.17.202,40908,eni-0fa16b066250eede1,OK,18,AWS,us-west-2,6,AWS,3,176.32.119.56,443,1679289806
630972250024,ACCEPT,5290,176.32.119.56,443,eni-0fa16b066250eede1,OK,15,AWS,us-west-2,6,AWS,3,172.31.17.202,40908,1679289806
630972250024,ACCEPT,7128,172.31.17.202,37216,eni-0fa16b066250eede1,OK,22,AWS,us-west-2,6,AWS,3,176.32.119.56,443,1679289806
630972250024,ACCEPT,5601,176.32.119.56,443,eni-0fa16b066250eede1,OK,22,AWS,us-west-2,6,AWS,3,172.31.17.202,37216,1679289806
630972250024,ACCEPT,3268,172.31.17.202,36076,eni-0fa16b066250eede1,OK,16,AWS,us-west-2,6,AWS,3,23.22.97.67,443,1679289806
630972250024,ACCEPT,18478,23.22.97.67,443,eni-0fa16b066250eede1,OK,30,AWS,us-west-2,6,AWS,3,172.31.17.202,36076,1679289806
630972250024,ACCEPT,579,172.31.17.202,36718,eni-0fa16b066250eede1,OK,5,AWS,us-west-2,6,AWS,3,52.10.218.71,80,1679289806
630972250024,ACCEPT,533,52.10.218.71,80,eni-0fa16b066250eede1,OK,6,AWS,us-west-2,6,AWS,3,172.31.17.202,36718,1679289806
630972250024,ACCEPT,4108,172.31.17.202,53114,eni-0fa16b066250eede1,OK,34,AWS,us-west-2,6,AWS,3,34.196.1.223,443,1679289806
630972250024,ACCEPT,17565,34.196.1.223,443,eni-0fa16b066250eede1,OK,41,AWS,us-west-2,6,AWS,3,172.31.17.202,53114,1679289806
630972250024,ACCEPT,7287,172.31.17.202,52120,eni-0fa16b066250eede1,OK,20,AWS,us-west-2,6,AWS,3,3.101.114.84,443,1679289806
630972250024,ACCEPT,6909,3.101.114.84,443,eni-0fa16b066250eede1,OK,20,AWS,us-west-2,6,AWS,3,172.31.17.202,52120,1679289806
630972250024,ACCEPT,7287,172.31.17.202,35098,eni-0fa16b066250eede1,OK,20,AWS,us-west-2,6,AWS,3,3.101.114.86,443,1679289806
630972250024,ACCEPT,7805,3.101.114.86,443,eni-0fa16b066250eede1,OK,21,AWS,us-west-2,6,AWS,3,172.31.17.202,35098,1679289806
630972250024,REJECT,40,172.31.13.57,23,eni-0819faf335befcbec,OK,1,AWS,us-west-2,6,AWS,3,66.24.171.229,46066,1679289759
630972250024,REJECT,40,172.31.13.57,587,eni-0819faf335befcbec,OK,1,AWS,us-west-2,6,AWS,3,198.199.116.154,56674,1679289759
630972250024,ACCEPT,3832,172.31.13.57,51576,eni-0819faf335befcbec,OK,16,AWS,us-west-2,6,AWS,3,3.210.32.29,443,1679289759
630972250024,ACCEPT,17967,3.210.32.29,443,eni-0819faf335befcbec,OK,28,AWS,us-west-2,6,AWS,3,172.31.13.57,51576,1679289759
630972250024,ACCEPT,76,172.31.13.57,36319,eni-0819faf335befcbec,OK,1,AWS,us-west-2,17,AWS,3,23.131.64.12,123,1679289759
630972250024,ACCEPT,76,23.131.64.12,123,eni-0819faf335befcbec,OK,1,AWS,us-west-2,17,AWS,3,172.31.13.57,36319,1679289759
630972250024,REJECT,52,172.31.13.57,445,eni-0819faf335befcbec,OK,1,AWS,us-west-2,6,AWS,3,103.154.37.236,9262,1679289759
630972250024,ACCEPT,76,172.31.13.57,49208,eni-0819faf335befcbec,OK,1,AWS,us-west-2,17,AWS,3,152.44.36.235,123,1679289759
630972250024,ACCEPT,76,152.44.36.235,123,eni-0819faf335befcbec,OK,1,AWS,us-west-2,17,AWS,3,172.31.13.57,49208,1679289759
630972250024,REJECT,40,172.31.13.57,3697,eni-0819faf335befcbec,OK,1,AWS,us-west-2,6,AWS,3,91.240.118.221,51905,1679289759
630972250024,REJECT,40,172.31.13.57,5007,eni-0819faf335befcbec,OK,1,AWS,us-west-2,6,AWS,3,147.182.168.210,49220,1679289759
630972250024,REJECT,40,172.31.13.57,6054,eni-0819faf335befcbec,OK,1,AWS,us-west-2,6,AWS,3,79.124.58.146,58485,1679289759
account-id,action,bytes,dstaddr,dstport,interface-id,log-status,packets,AWS,us-west-2,protocol,AWS,3,srcaddr,srcport,start
630972250024,ACCEPT,6760,172.31.17.202,41140,eni-0fa16b066250eede1,OK,16,AWS,us-west-2,6,AWS,3,176.32.118.53,443,1679289897
630972250024,ACCEPT,3072,176.32.118.53,443,eni-0fa16b066250eede1,OK,12,AWS,us-west-2,6,AWS,3,172.31.17.202,41140,1679289897
630972250024,REJECT,40,172.31.17.202,9880,eni-0fa16b066250eede1,OK,1,AWS,us-west-2,6,AWS,3,89.248.163.74,43314,1679289897
630972250024,ACCEPT,76,172.31.17.202,58437,eni-0fa16b066250eede1,OK,1,AWS,us-west-2,17,AWS,3,66.220.10.2,123,1679289897
630972250024,ACCEPT,76,66.220.10.2,123,eni-0fa16b066250eede1,OK,1,AWS,us-west-2,17,AWS,3,172.31.17.202,58437,1679289897
630972250024,ACCEPT,6819,172.31.17.202,50564,eni-0fa16b066250eede1,OK,17,AWS,us-west-2,6,AWS,3,3.101.114.86,443,1679289897
630972250024,ACCEPT,4391,3.101.114.86,443,eni-0fa16b066250eede1,OK,17,AWS,us-west-2,6,AWS,3,172.31.17.202,50564,1679289897
630972250024,REJECT,40,172.31.17.202,40066,eni-0fa16b066250eede1,OK,1,AWS,us-west-2,6,AWS,3,89.248.165.22,41749,1679289897
630972250024,ACCEPT,160,172.31.17.202,52448,eni-0fa16b066250eede1,OK,4,AWS,us-west-2,6,AWS,3,176.32.116.92,443,1679289897
630972250024,ACCEPT,160,176.32.116.92,443,eni-0fa16b066250eede1,OK,4,AWS,us-west-2,6,AWS,3,172.31.17.202,52448,1679289897
630972250024,REJECT,44,172.31.17.202,50022,eni-0fa16b066250eede1,OK,1,AWS,us-west-2,6,AWS,3,162.142.125.183,61509,1679289897
630972250024,ACCEPT,7128,172.31.17.202,48166,eni-0fa16b066250eede1,OK,22,AWS,us-west-2,6,AWS,3,176.32.119.67,443,1679289897
630972250024,ACCEPT,5601,176.32.119.67,443,eni-0fa16b066250eede1,OK,22,AWS,us-west-2,6,AWS,3,172.31.17.202,48166,1679289897
630972250024,ACCEPT,6684,172.31.17.202,47968,eni-0fa16b066250eede1,OK,15,AWS,us-west-2,6,AWS,3,3.101.114.84,443,1679289897
630972250024,ACCEPT,4052,3.101.114.84,443,eni-0fa16b066250eede1,OK,14,AWS,us-west-2,6,AWS,3,172.31.17.202,47968,1679289897
630972250024,REJECT,44,172.31.17.202,465,eni-0fa16b066250eede1,OK,1,AWS,us-west-2,6,AWS,3,167.94.146.66,61278,1679289927
630972250024,REJECT,40,172.31.17.202,25514,eni-0fa16b066250eede1,OK,1,AWS,us-west-2,6,AWS,3,51.159.147.110,46614,1679289927
630972250024,ACCEPT,6970,172.31.17.202,46972,eni-0fa16b066250eede1,OK,22,AWS,us-west-2,6,AWS,3,176.32.119.193,443,1679289927
630972250024,ACCEPT,23957,176.32.119.193,443,eni-0fa16b066250eede1,OK,30,AWS,us-west-2,6,AWS,3,172.31.17.202,46972,1679289927
630972250024,ACCEPT,6871,172.31.17.202,50424,eni-0fa16b066250eede1,OK,18,AWS,us-west-2,6,AWS,3,3.101.114.110,443,1679289927
630972250024,ACCEPT,3672,3.101.114.110,443,eni-0fa16b066250eede1,OK,16,AWS,us-west-2,6,AWS,3,172.31.17.202,50424,1679289927
630972250024,ACCEPT,6800,172.31.17.202,41132,eni-0fa16b066250eede1,OK,17,AWS,us-west-2,6,AWS,3,176.32.118.53,443,1679289927
630972250024,ACCEPT,3112,176.32.118.53,443,eni-0fa16b066250eede1,OK,13,AWS,us-west-2,6,AWS,3,172.31.17.202,41132,1679289927
630972250024,ACCEPT,3268,172.31.17.202,36076,eni-0fa16b066250eede1,OK,16,AWS,us-west-2,6,AWS,3,23.22.97.67,443,1679289927
630972250024,ACCEPT,18407,23.22.97.67,443,eni-0fa16b066250eede1,OK,30,AWS,us-west-2,6,AWS,3,172.31.17.202,36076,1679289927
630972250024,ACCEPT,7208,172.31.17.202,54334,eni-0fa16b066250eede1,OK,24,AWS,us-west-2,6,AWS,3,176.32.119.67,443,1679289927
630972250024,ACCEPT,5641,176.32.119.67,443,eni-0fa16b066250eede1,OK,23,AWS,us-west-2,6,AWS,3,172.31.17.202,54334,1679289927
630972250024,REJECT,40,172.31.17.202,2049,eni-0fa16b066250eede1,OK,1,AWS,us-west-2,6,AWS,3,192.241.192.26,55442,1679289927
630972250024,ACCEPT,187,172.31.17.202,51378,eni-0fa16b066250eede1,OK,3,AWS,us-west-2,6,AWS,3,3.101.114.110,443,1679289927
630972250024,ACCEPT,187,3.101.114.110,443,eni-0fa16b066250eede1,OK,3,AWS,us-west-2,6,AWS,3,172.31.17.202,51378,1679289927
630972250024,ACCEPT,4004,172.31.17.202,53114,eni-0fa16b066250eede1,OK,32,AWS,us-west-2,6,AWS,3,34.196.1.223,443,1679289927
630972250024,ACCEPT,22868,34.196.1.223,443,eni-0fa16b066250eede1,OK,42,AWS,us-west-2,6,AWS,3,172.31.17.202,53114,1679289927
630972250024,REJECT,40,172.31.17.202,62816,eni-0fa16b066250eede1,OK,1,AWS,us-west-2,6,AWS,3,89.248.165.189,45605,1679289927
630972250024,REJECT,74,172.31.17.202,34980,eni-0fa16b066250eede1,OK,1,AWS,us-west-2,17,AWS,3,74.82.47.13,18053,1679289927
630972250024,ACCEPT,7287,172.31.17.202,43916,eni-0fa16b066250eede1,OK,20,AWS,us-west-2,6,AWS,3,3.101.114.86,443,1679289927
630972250024,ACCEPT,8220,3.101.114.86,443,eni-0fa16b066250eede1,OK,20,AWS,us-west-2,6,AWS,3,172.31.17.202,43916,1679289927
630972250024,REJECT,53,172.31.17.202,80,eni-0fa16b066250eede1,OK,1,AWS,us-west-2,17,AWS,3,221.119.97.60,26208,1679289927
630972250024,ACCEPT,3832,172.31.13.57,51576,eni-0819faf335befcbec,OK,16,AWS,us-west-2,6,AWS,3,3.210.32.29,443,1679289865
630972250024,ACCEPT,18201,3.210.32.29,443,eni-0819faf335befcbec,OK,28,AWS,us-west-2,6,AWS,3,172.31.13.57,51576,1679289865
630972250024,REJECT,44,172.31.13.57,8009,eni-0819faf335befcbec,OK,1,AWS,us-west-2,6,AWS,3,167.248.133.155,40199,1679289865
630972250024,REJECT,44,172.31.13.57,9052,eni-0819faf335befcbec,OK,1,AWS,us-west-2,6,AWS,3,162.142.125.178,20147,1679289865
630972250024,REJECT,44,172.31.13.57,5002,eni-0819faf335befcbec,OK,1,AWS,us-west-2,6,AWS,3,162.142.125.179,16527,1679289865
630972250024,REJECT,40,172.31.13.57,3389,eni-0819faf335befcbec,OK,1,AWS,us-west-2,6,AWS,3,4.194.56.93,49670,1679289865
630972250024,ACCEPT,231,172.31.17.202,41140,eni-0fa16b066250eede1,OK,5,AWS,us-west-2,6,AWS,3,176.32.118.53,443,1679289956
630972250024,ACCEPT,231,176.32.118.53,443,eni-0fa16b066250eede1,OK,5,AWS,us-west-2,6,AWS,3,172.31.17.202,41140,1679289956
630972250024,ACCEPT,7128,172.31.17.202,34496,eni-0fa16b066250eede1,OK,22,AWS,us-west-2,6,AWS,3,176.32.119.67,443,1679289956
630972250024,ACCEPT,5601,176.32.119.67,443,eni-0fa16b066250eede1,OK,22,AWS,us-west-2,6,AWS,3,172.31.17.202,34496,1679289956
630972250024,ACCEPT,7287,172.31.17.202,49002,eni-0fa16b066250eede1,OK,20,AWS,us-west-2,6,AWS,3,3.101.114.86,443,1679289956
630972250024,ACCEPT,7003,3.101.114.86,443,eni-0fa16b066250eede1,OK,21,AWS,us-west-2,6,AWS,3,172.31.17.202,49002,1679289956
630972250024,ACCEPT,6871,172.31.17.202,44794,eni-0fa16b066250eede1,OK,18,AWS,us-west-2,6,AWS,3,3.101.114.104,443,1679289956
630972250024,ACCEPT,3725,3.101.114.104,443,eni-0fa16b066250eede1,OK,17,AWS,us-west-2,6,AWS,3,172.31.17.202,44794,1679289956
630972250024,ACCEPT,4614,172.31.17.202,38226,eni-0fa16b066250eede1,OK,11,AWS,us-west-2,6,AWS,3,104.21.35.128,443,1679289956
630972250024,ACCEPT,2012,104.21.35.128,443,eni-0fa16b066250eede1,OK,12,AWS,us-west-2,6,AWS,3,172.31.17.202,38226,1679289956
630972250024,ACCEPT,160,172.31.17.202,52448,eni-0fa16b066250eede1,OK,4,AWS,us-west-2,6,AWS,3,176.32.116.92,443,1679289956
630972250024,ACCEPT,160,176.32.116.92,443,eni-0fa16b066250eede1,OK,4,AWS,us-west-2,6,AWS,3,172.31.17.202,52448,1679289956
630972250024,ACCEPT,7204,172.31.17.202,57080,eni-0fa16b066250eede1,OK,19,AWS,us-west-2,6,AWS,3,3.101.114.84,443,1679289956
630972250024,ACCEPT,8139,3.101.114.84,443,eni-0fa16b066250eede1,OK,19,AWS,us-west-2,6,AWS,3,172.31.17.202,57080,1679289956
630972250024,ACCEPT,7128,172.31.17.202,37228,eni-0fa16b066250eede1,OK,22,AWS,us-west-2,6,AWS,3,176.32.119.56,443,1679289956
630972250024,ACCEPT,5601,176.32.119.56,443,eni-0fa16b066250eede1,OK,22,AWS,us-west-2,6,AWS,3,172.31.17.202,37228,1679289956
630972250024,ACCEPT,7339,172.31.17.202,54168,eni-0fa16b066250eede1,OK,21,AWS,us-west-2,6,AWS,3,3.101.114.110,443,1679289956
630972250024,ACCEPT,8577,3.101.114.110,443,eni-0fa16b066250eede1,OK,20,AWS,us-west-2,6,AWS,3,172.31.17.202,54168,1679289956
630972250024,ACCEPT,6554,172.31.17.202,47310,eni-0fa16b066250eede1,OK,17,AWS,us-west-2,6,AWS,3,176.32.119.56,443,1679289956
630972250024,ACCEPT,5290,176.32.119.56,443,eni-0fa16b066250eede1,OK,15,AWS,us-west-2,6,AWS,3,172.31.17.202,47310,1679289956
630972250024,ACCEPT,135,172.31.17.202,47968,eni-0fa16b066250eede1,OK,2,AWS,us-west-2,6,AWS,3,3.101.114.84,443,1679289956
630972250024,ACCEPT,187,3.101.114.84,443,eni-0fa16b066250eede1,OK,3,AWS,us-west-2,6,AWS,3,172.31.17.202,47968,1679289956
630972250024,ACCEPT,6819,172.31.17.202,32980,eni-0fa16b066250eede1,OK,17,AWS,us-west-2,6,AWS,3,3.101.114.86,443,1679289987
630972250024,ACCEPT,4248,3.101.114.86,443,eni-0fa16b066250eede1,OK,17,AWS,us-west-2,6,AWS,3,172.31.17.202,32980,1679289987
630972250024,REJECT,52,172.31.17.202,12305,eni-0fa16b066250eede1,OK,1,AWS,us-west-2,6,AWS,3,104.250.52.153,29320,1679289987
630972250024,ACCEPT,191,172.31.17.202,41132,eni-0fa16b066250eede1,OK,4,AWS,us-west-2,6,AWS,3,176.32.118.53,443,1679289987
630972250024,ACCEPT,191,176.32.118.53,443,eni-0fa16b066250eede1,OK,4,AWS,us-west-2,6,AWS,3,172.31.17.202,41132,1679289987
630972250024,ACCEPT,3268,172.31.17.202,36076,eni-0fa16b066250eede1,OK,16,AWS,us-west-2,6,AWS,3,23.22.97.67,443,1679289987
630972250024,ACCEPT,18932,23.22.97.67,443,eni-0fa16b066250eede1,OK,30,AWS,us-west-2,6,AWS,3,172.31.17.202,36076,1679289987
630972250024,ACCEPT,574,172.31.17.202,47310,eni-0fa16b066250eede1,OK,5,AWS,us-west-2,6,AWS,3,176.32.119.56,443,1679289987
630972250024,ACCEPT,311,176.32.119.56,443,eni-0fa16b066250eede1,OK,7,AWS,us-west-2,6,AWS,3,172.31.17.202,47310,1679289987
630972250024,ACCEPT,4056,172.31.17.202,53114,eni-0fa16b066250eede1,OK,33,AWS,us-west-2,6,AWS,3,34.196.1.223,443,1679289987
630972250024,ACCEPT,17575,34.196.1.223,443,eni-0fa16b066250eede1,OK,40,AWS,us-west-2,6,AWS,3,172.31.17.202,53114,1679289987
630972250024,ACCEPT,6819,172.31.17.202,59420,eni-0fa16b066250eede1,OK,17,AWS,us-west-2,6,AWS,3,3.101.114.104,443,1679289987
630972250024,ACCEPT,3945,3.101.114.104,443,eni-0fa16b066250eede1,OK,17,AWS,us-west-2,6,AWS,3,172.31.17.202,59420,1679289987
630972250024,REJECT,40,172.31.13.57,443,eni-0819faf335befcbec,OK,1,AWS,us-west-2,6,AWS,3,194.163.148.53,49884,1679289949
630972250024,ACCEPT,3832,172.31.13.57,51576,eni-0819faf335befcbec,OK,16,AWS,us-west-2,6,AWS,3,3.210.32.29,443,1679289949
630972250024,ACCEPT,18425,3.210.32.29,443,eni-0819faf335befcbec,OK,28,AWS,us-west-2,6,AWS,3,172.31.13.57,51576,1679289949
630972250024,REJECT,40,172.31.13.57,6820,eni-0819faf335befcbec,OK,1,AWS,us-west-2,6,AWS,3,89.248.163.76,43307,1679289949
630972250024,REJECT,44,172.31.13.57,7998,eni-0819faf335befcbec,OK,1,AWS,us-west-2,6,AWS,3,167.248.133.146,41823,1679289949
630972250024,REJECT,40,172.31.13.57,34567,eni-0819faf335befcbec,OK,1,AWS,us-west-2,6,AWS,3,80.66.77.236,38696,1679289949
630972250024,REJECT,40,172.31.13.57,12711,eni-0819faf335befcbec,OK,1,AWS,us-west-2,6,AWS,3,89.248.163.55,43330,1679289949
630972250024,ACCEPT,76,172.31.17.202,58668,eni-0fa16b066250eede1,OK,1,AWS,us-west-2,17,AWS,3,108.59.2.24,123,1679290019
630972250024,ACCEPT,76,108.59.2.24,123,eni-0fa16b066250eede1,OK,1,AWS,us-west-2,17,AWS,3,172.31.17.202,58668,1679290019
630972250024,ACCEPT,7180,172.31.17.202,37956,eni-0fa16b066250eede1,OK,23,AWS,us-west-2,6,AWS,3,176.32.119.56,443,1679290019
630972250024,ACCEPT,5681,176.32.119.56,443,eni-0fa16b066250eede1,OK,24,AWS,us-west-2,6,AWS,3,172.31.17.202,37956,1679290019
630972250024,ACCEPT,6970,172.31.17.202,42506,eni-0fa16b066250eede1,OK,22,AWS,us-west-2,6,AWS,3,52.119.178.135,443,1679290019
630972250024,ACCEPT,23934,52.119.178.135,443,eni-0fa16b066250eede1,OK,30,AWS,us-west-2,6,AWS,3,172.31.17.202,42506,1679290019
630972250024,REJECT,40,172.31.17.202,6463,eni-0fa16b066250eede1,OK,1,AWS,us-west-2,6,AWS,3,89.248.165.193,40080,1679290019
630972250024,ACCEPT,6679,172.31.17.202,35750,eni-0fa16b066250eede1,OK,19,AWS,us-west-2,6,AWS,3,52.119.176.180,443,1679290019
630972250024,ACCEPT,3344,52.119.176.180,443,eni-0fa16b066250eede1,OK,15,AWS,us-west-2,6,AWS,3,172.31.17.202,35750,1679290019
630972250024,ACCEPT,6684,172.31.17.202,53910,eni-0fa16b066250eede1,OK,15,AWS,us-west-2,6,AWS,3,3.101.114.84,443,1679290019
630972250024,ACCEPT,4772,3.101.114.84,443,eni-0fa16b066250eede1,OK,13,AWS,us-west-2,6,AWS,3,172.31.17.202,53910,1679290019
630972250024,ACCEPT,7128,172.31.17.202,41868,eni-0fa16b066250eede1,OK,22,AWS,us-west-2,6,AWS,3,176.32.119.56,443,1679290019
630972250024,ACCEPT,5641,176.32.119.56,443,eni-0fa16b066250eede1,OK,23,AWS,us-west-2,6,AWS,3,172.31.17.202,41868,1679290019
630972250024,ACCEPT,160,172.31.17.202,52448,eni-0fa16b066250eede1,OK,4,AWS,us-west-2,6,AWS,3,176.32.116.92,443,1679290019
630972250024,ACCEPT,160,176.32.116.92,443,eni-0fa16b066250eede1,OK,4,AWS,us-west-2,6,AWS,3,172.31.17.202,52448,1679290019
